     ,ra       ,dec       ,parallax  ,parallax_er ,pmra      ,pmdec     ,photo_g_mean_mag ,photo_bp_mean_mag ,photo_rb_mean_mag
1125 ,63.70085 ,13.35132  , 26.31358 ,   0.051173 ,200.0073  ,29.6668   ,       15.37089  ,        17.19859  ,14.091
1126 ,60.80683 ,20.84633  , 26.3327  ,   0.024208 ,115.8451  ,-71.05818 ,       14.15653  ,        15.69936  ,12.95227
1127 ,61.47771 ,11.96625  , 26.35129 ,   0.019422 ,219.5715  ,18.40207  ,        9.632968 ,        10.24345  , 8.888324
1128 ,62.56055 ,17.36767  , 26.47645 ,   0.108766 ,423.7335  ,-155.6286 ,        8.989485 ,         9.283978 , 7.976632
1129 ,63.57776 ,12.34783  , 26.52191 ,   0.025786 ,339.4193  ,-61.01564 ,        6.575496 ,         6.909786 , 6.063232
1130 ,75.14099 ,14.38404  , 26.62962 ,   0.026682 ,39.90522  ,52.56931  ,        6.590212 ,         6.918458 , 6.090439
1131 ,69.3685  ,14.28759  , 26.65435 ,   0.059557 ,78.30577  ,-71.35439 ,       16.31575  ,        18.71988  ,14.91853
1132 ,75.14012 ,14.38684  , 26.67206 ,   0.051288 ,39.25962  ,49.71585  ,       15.2171   ,        16.95509  ,13.88774
1133 ,65.41026 ,20.30261  , 26.73645 ,   0.036352 ,136.6632  ,-47.06583 ,       14.74643  ,        16.63841  ,13.44962
1134 ,66.60304 ,16.85318  , 26.75792 ,   0.347319 ,95.674    ,-38.76184 ,        7.886146 ,         8.20736  , 7.389369
1135 ,62.08224 ,20.14158  , 26.79082 ,   0.023186 ,51.63638  ,-98.7323  ,       13.72065  ,        15.29138  ,12.50676
1136 ,66.04427 , 8.516462 , 26.84978 ,   0.020562 ,37.76235  ,-46.05185 ,       12.25253  ,        13.50376  ,11.14066
1137 ,59.4656  ,11.76334  , 26.86854 ,   0.027832 ,216.7067  ,130.0024  ,       14.56614  ,        16.31289  ,13.31155
1138 ,62.91332 ,11.82356  , 26.89161 ,   0.02701  ,-58.86025 ,-307.2077 ,       14.28855  ,        15.88847  ,13.06748
1139 ,75.58455 ,13.90979  , 26.98189 ,   0.024062 ,-11.07256 ,-101.488  ,        7.375516 ,         7.667933 , 6.90797
1140 ,58.8348  ,14.65813  , 26.98866 ,   0.236607 ,157.2083  ,-20.81548 ,       18.28403  ,        21.09877  ,16.7389
1141 ,73.72405 ,10.15026  , 27.0067  ,   0.180647 ,40.78252  ,-128.3447 ,        4.636333 ,         4.668476 , 4.540912
1142 ,64.65025 ,17.51585  , 27.01388 ,   0.031394 ,64.83592  ,-61.09387 ,       14.3696   ,        16.07844  ,13.11866
1143 ,60.67688 ,15.46193  , 27.07832 ,   0.074782 ,60.24394  ,30.48297  ,       16.62413  ,        16.80051  ,16.32928
1144 ,64.36889 ,23.46719  , 27.11295 ,   0.018423 ,492.2723  ,-286.7211 ,       10.80098  ,        11.54824  , 9.958801
1145 ,57.74    ,18.3017   , 27.12099 ,   0.11793  ,179.416   ,-37.58134 ,       17.20963  ,        20.16486  ,15.71176
1146 ,75.42048 ,22.59002  , 27.12326 ,   0.028267 ,44.17207  ,52.89444  ,       14.21714  ,        16.00853  ,12.94368
1147 ,60.80072 ,16.87065  , 27.26062 ,   0.023455 ,-11.9468  ,7.145185  ,       13.50499  ,        14.96808  ,12.31924
1148 ,62.98498 ,23.63611  , 27.33562 ,   0.391735 ,145.7571  ,-58.12214 ,        9.071881 ,         9.625614 , 8.195982
1149 ,67.81837 ,25.03018  , 27.40421 ,   0.023468 ,-55.6874  ,-63.55027 ,        8.32606  ,         8.730543 , 7.753644
1150 ,64.58611 ,20.36067  , 27.57548 ,   0.01488  ,-53.15572 ,28.17018  ,       10.00573  ,        10.7433   , 9.174065
1151 ,59.61146 ,21.95612  , 27.6734  ,   0.071406 ,222.4506  ,-257.5643 ,       16.64638  ,        16.86237  ,16.29416
1152 ,62.45632 , 9.305468 , 27.81882 ,   0.022345 ,154.7535  ,-5.497239 ,        9.632934 ,        10.28837  , 8.856687
1153 ,60.05302 ,12.10621  , 27.87798 ,   0.042329 ,-93.93239 ,-29.68709 ,       15.32843  ,        17.30269  ,14.01446
1154 ,65.53388 ,19.25594  , 27.92405 ,   0.030537 ,-101.4075 ,-32.61542 ,       11.83164  ,        13.14065  ,10.68386
1155 ,73.81223 ,18.48171  , 27.95345 ,   0.018889 ,269.7658  ,-133.7226 ,       12.44618  ,        13.87364  ,11.26293
1156 ,74.63774 ,11.21099  , 28.07655 ,   0.299415 ,116.3586  ,-350.1385 ,       19.08762  ,        21.51139  ,17.53515
1157 ,73.87175 ,10.74069  , 28.08559 ,   2.671979 ,7.409401  ,-3.372147 ,       20.45759  ,        21.2227   ,19.08846
1158 ,59.51507 ,22.90165  , 28.13339 ,   0.147414 ,158.2417  ,1.677878  ,       13.03843  ,        14.59889  ,11.82185
1159 ,62.07749 ,13.52385  , 28.19541 ,   0.021294 ,96.38055  ,-6.895384 ,        8.535169 ,         8.991774 , 7.912779
1160 ,63.09127 ,16.25081  , 28.23965 ,   0.090733 ,153.6435  ,-31.52183 ,       12.66929  ,        14.23108  ,11.45006
1161 ,61.78164 ,15.77908  , 28.28014 ,   1.409329 ,63.17047  ,-52.45759 ,       20.61954  ,        21.19436  ,19.06887
1162 ,60.86911 ,24.2973   , 28.3569  ,   0.068505 ,-11.22274 ,-32.7807  ,       16.18554  ,        18.54664  ,14.7942
1163 ,70.31922 ,15.95169  , 28.39658 ,   0.015286 ,105.2717  ,-53.12599 ,       13.41464  ,        15.00753  ,12.19237
1164 ,59.44779 ,22.92444  , 28.41745 ,   0.019216 ,153.0876  ,9.202722  ,        8.645234 ,         9.113988 , 8.005763
1165 ,59.44833 ,22.92379  , 28.43562 ,   0.02255  ,167.1104  ,1.879052  ,       10.53101  ,        11.28046  , 9.508568
1166 ,69.05681 ,21.53599  , 28.45186 ,   0.234225 ,8.559949  ,-48.59678 ,       16.84227  ,                  ,  
1167 ,67.9051  ,17.70964  , 28.508   ,   0.581421 ,98.72382  ,-22.03806 ,        9.247976 ,         9.758083 , 8.57852
1168 ,70.72464 , 9.597292 , 28.68381 ,   0.086005 ,-68.89673 ,-35.50764 ,       16.75288  ,        19.37907  ,15.30862
1169 ,70.72973 , 9.598257 , 28.7406  ,   0.023994 ,-73.89643 ,-35.6343  ,       11.14176  ,        12.16464  ,10.14101
1170 ,62.48876 ,16.37814  , 28.76898 ,   0.051001 ,158.4775  ,-29.23679 ,       15.52466  ,        17.67486  ,14.17286
1171 ,66.32121 , 8.067751 , 28.88362 ,   0.019884 ,146.642   ,2.556871  ,       13.41748  ,        15.07252  ,12.18141
1172 ,76.71382 ,12.81308  , 29.19045 ,   2.098646 ,3.088251  ,4.747858  ,       20.56087  ,        21.45707  ,19.24743
1173 ,73.92443 ,20.00073  , 29.21444 ,   0.021397 ,172.894   ,-318.1031 ,        7.790873 ,         8.179047 , 7.234475
1174 ,62.54335 ,18.03956  , 29.31675 ,   0.030947 ,71.94108  ,-86.17316 ,       14.22476  ,        14.21723  ,14.27819
1175 ,61.83991 ,13.18102  , 29.33974 ,   0.023085 ,-27.60891 ,-10.66819 ,       13.79099  ,        15.37949  ,12.57197
1176 ,59.97208 ,13.42896  , 29.3874  ,   0.022839 ,228.1854  ,-9.75286  ,       13.55102  ,        15.13426  ,12.32819
1177 ,68.0211  ,21.15854  , 29.41298 ,   0.070601 ,67.34434  ,-125.3288 ,       16.13037  ,        18.54506  ,14.73197
1178 ,59.97117 ,13.42819  , 29.42738 ,   0.024171 ,223.6499  ,-11.53368 ,       13.70911  ,        15.32696  ,12.47622
1179 ,69.05824 ,21.53636  , 29.50321 ,   0.025977 ,18.05147  ,-41.8592  ,        7.425414 ,         7.754643 , 6.922194
1180 ,65.71783 ,23.68695  , 29.52146 ,   0.018872 ,-6.22354  ,-66.74956 ,       11.74371  ,        12.78962  ,10.72633
1181 ,66.31353 , 8.048835 , 29.67641 ,   0.609499 ,139.9995  ,3.359305  ,       11.5641   ,        12.86569  ,10.4313
1182 ,66.23942 ,24.03386  , 29.72403 ,   0.124692 ,-21.98081 ,15.6299   ,       17.43927  ,        20.65994  ,15.93159
1183 ,64.35371 ,16.57651  , 29.801   ,   0.376655 ,81.99186  ,-56.24601 ,       18.9625   ,        21.44136  ,17.38582
1184 ,68.74311 , 8.665947 , 29.93475 ,   0.020411 ,171.4261  ,-283.2591 ,       14.16634  ,        15.70373  ,12.96561
1185 ,69.2842  ,11.14494  , 29.94769 ,   0.02036  ,196.1596  ,-208.3646 ,       12.98477  ,        14.43944  ,11.80314
1186 ,64.82611 ,21.72     , 29.95835 ,   0.022186 ,74.03928  ,-156.9981 ,       12.76751  ,        14.16224  ,11.60576
1187 ,67.80787 ,20.89498  , 29.96918 ,   0.057534 ,24.38408  ,-114.0947 ,       11.7015   ,        12.7367   ,10.63083
1188 ,69.30792 ,11.14787  , 29.99846 ,   0.023612 ,199.097   ,-207.526  ,       11.81432  ,        13.04577  ,10.70749
1189 ,73.39309 ,20.56392  , 30.16244 ,   1.042573 ,65.3097   ,-88.81136 ,       20.42932  ,        21.6604   ,18.77119
1190 ,68.61961 ,13.64703  , 30.20665 ,   0.01602  ,-62.31012 ,-263.859  ,       13.39466  ,        14.90661  ,12.19772
1191 ,61.76434 ,20.2806   , 30.29277 ,   0.032029 ,169.7678  ,-46.29928 ,       14.65731  ,        16.55894  ,13.36075
1192 ,74.58778 ,10.99758  , 30.41475 ,   0.029596 ,58.80705  ,-58.5687  ,       14.33607  ,        16.06077  ,13.08129
1193 ,68.59938 ,20.88176  , 30.64841 ,   0.02854  ,22.42646  ,-220.8467 ,       14.25069  ,        16.10484  ,12.96444
1194 ,70.11845 , 9.393149 , 30.71051 ,   0.065789 ,-49.5219  ,-742.4517 ,       16.80515  ,        17.0754   ,16.39532
1195 ,65.77664 ,23.76657  , 30.82475 ,   0.028927 ,214.609   ,-178.4741 ,       14.32694  ,        16.17581  ,13.04298
1196 ,75.11377 ,10.9357   , 31.0068  ,   0.294692 ,86.50083  ,-26.673   ,       17.79671  ,        20.70072  ,16.25036
1197 ,64.2792  ,22.67312  , 31.11654 ,   0.013288 ,117.1996  ,-43.13372 ,        9.311741 ,         9.987036 , 8.523232
1198 ,63.50413 ,11.24486  , 31.26072 ,   0.053381 ,91.20184  ,-26.74051 ,       15.86642  ,        18.19073  ,14.48775
1199 ,62.29013 ,21.07677  , 31.49325 ,   0.920438 ,92.50781  ,-171.2811 ,       20.53575  ,        21.41322  ,19.05051
1200 ,61.43729 ,20.79597  , 31.6167  ,   0.032259 ,325.9576  ,-235.6432 ,       14.58075  ,        16.38431  ,13.30672
1201 ,72.17648 ,18.70773  , 31.65263 ,   0.076892 ,191.9869  ,-384.0965 ,        6.801463 ,         7.113599 , 6.312664
1202 ,59.93946 ,21.86227  , 32.04625 ,   0.026092 ,270.5355  ,-207.6593 ,       14.18881  ,        15.93747  ,12.92855
1203 ,61.93393 ,14.2228   , 32.12918 ,   0.019701 ,173.5692  ,-156.6706 ,       10.11855  ,        11.00661  , 9.19296
1204 ,61.97911 ,14.21616  , 32.4006  ,   0.026233 ,174.7446  ,-156.8708 ,       11.90812  ,        13.24405  ,10.76528
1205 ,62.12943 ,12.33641  , 32.42145 ,   0.024202 ,154.4122  ,-336.1871 ,        8.335424 ,         8.800755 , 7.705775
1206 ,62.66607 ,13.07037  , 32.57945 ,   0.154807 ,84.57929  ,-148.3916 ,       17.02307  ,        20.13088  ,15.53613
1207 ,71.36597 , 9.641809 , 32.75686 ,   0.229621 ,154.0027  ,-110.1567 ,       18.53898  ,        20.55198  ,16.86991
1208 ,71.88572 , 8.60882  , 32.86857 ,   0.029704 ,58.66966  ,105.2905  ,       14.74696  ,        16.55129  ,13.47705
1209 ,69.92747 , 9.870399 , 32.9986  ,   0.530512 ,-14.95725 ,-375.9124 ,        8.859872 ,         9.398725 , 8.100981
1210 ,71.36405 , 9.640452 , 33.05415 ,   0.017958 ,150.5788  ,-109.3541 ,       10.48351  ,        11.40951  , 9.535502
1211 ,63.63394 ,26.25539  , 33.15499 ,   0.258745 ,-32.3383  ,-116.5135 ,        7.038333 ,         7.351939 , 6.548513
1212 ,72.6062  ,19.98585  , 33.17547 ,   0.027966 ,36.21094  ,-141.0791 ,       11.11472  ,        12.21912  ,10.0726
1213 ,64.57768 ,22.22296  , 33.34474 ,   0.105597 ,90.62313  ,-13.44502 ,       14.75681  ,        17.03977  ,13.35695
1214 ,70.93402 ,15.09823  , 33.55943 ,   0.028271 ,-108.6386 ,-144.9352 ,       14.84874  ,        16.79741  ,13.54306
1215 ,77.29214 ,15.45632  , 33.56746 ,   0.043239 ,135.9864  ,-634.8353 ,       11.42806  ,        12.73035  ,10.29947
1216 ,69.45888 ,22.82725  , 33.63934 ,   0.024851 ,-8.129858 ,-142.4632 ,       12.64521  ,        13.94964  ,11.51423
1217 ,69.93011 , 9.861356 , 33.89118 ,   0.06895  ,-31.81555 ,-366.3111 ,       13.03872  ,        14.42911  ,11.85505
1218 ,63.89476 ,19.59969  , 33.91949 ,   0.021072 ,211.344   ,-44.76302 ,       13.96205  ,        15.7876   ,12.68121
1219 ,62.5745  ,19.90585  , 34.33076 ,   0.125853 ,474.6493  ,-327.43   ,       17.47392  ,        17.95077  ,16.84481
1220 ,58.90488 ,21.31313  , 34.72828 ,   0.074623 ,206.7784  ,-60.41464 ,       15.67667  ,        18.10075  ,14.27825
1221 ,75.54136 ,14.07976  , 34.78862 ,   0.027064 ,86.46492  ,-405.7828 ,        7.988073 ,         8.367414 , 7.429243
1222 ,64.36205 ,20.5546   , 34.85879 ,   0.015743 ,-40.67726 ,-60.18463 ,        9.159104 ,         9.784644 , 8.402732
1223 ,64.36278 ,20.55303  , 34.86417 ,   0.10159  ,-36.45621 ,-67.57485 ,       16.00893  ,        17.13027  ,14.34648
1224 ,64.31506 ,20.57833  , 35.08044 ,   0.096338 ,-40.37472 ,-59.48564 ,        4.864198 ,         4.994997 , 4.644997
1225 ,73.26964 ,22.23384  , 35.45397 ,   0.493645 ,164.6492  ,-106.7657 ,       12.44636  ,        12.78827  ,10.66531
1226 ,70.59901 ,20.77637  , 35.55268 ,   0.031569 ,296.7382  ,40.53253  ,       10.96247  ,        12.08587  , 9.902171
1227 ,66.97453 ,11.77968  , 35.78538 ,   0.024895 ,323.5522  ,-497.0383 ,       12.58594  ,        14.1102   ,11.37608
1228 ,75.71559 ,17.45059  , 35.9643  ,   0.043124 ,88.70562  ,-31.23967 ,       15.28567  ,        17.56253  ,13.91183
1229 ,59.77597 ,15.17967  , 36.27175 ,   0.029429 ,-5.189364 ,-140.13   ,       12.18104  ,        13.4906   ,11.04483
1230 ,65.20067 ,15.23561  , 36.84896 ,   0.494921 ,167.9513  ,-69.68356 ,       12.49595  ,        14.09771  ,11.25965
1231 ,71.97442 ,13.99413  , 37.17784 ,   0.048269 ,39.69492  ,111.7288  ,       15.38299  ,        17.71704  ,14.00226
1232 ,59.70576 ,12.50508  , 37.5674  ,   0.040229 ,254.1592  ,-312.904  ,       12.84419  ,        14.52564  ,11.58829
1233 ,70.61148 ,20.2065   , 37.60044 ,   0.025578 ,161.2111  ,-466.1527 ,       13.99928  ,        15.78612  ,12.72582
1234 ,66.11124 ,21.70893  , 37.74944 ,   0.042905 ,25.00621  ,-106.7111 ,       15.11686  ,        17.25465  ,13.77311
1235 ,67.2062  , 7.47447  , 37.77339 ,   0.11382  ,-136.5288 ,-469.7026 ,       15.77927  ,        18.54135  ,14.33139
1236 ,71.89711 ,14.60773  , 37.78729 ,   0.101131 ,-293.7088 ,26.76157  ,       16.79011  ,        19.99103  ,15.28751
1237 ,73.27042 ,22.23458  , 37.83675 ,   0.023047 ,146.8277  ,-133.0252 ,        8.48313  ,         9.01958  , 7.794058
1238 ,77.14881 ,20.4212   , 38.3489  ,   0.023911 ,186.1928  ,-575.2656 ,       13.9144   ,        15.57657  ,12.67678
1239 ,73.45877 ,15.82016  , 38.53886 ,   0.022774 ,49.75577  ,-168.932  ,       12.10009  ,        13.42657  ,10.95797
1240 ,64.93042 ,24.19972  , 38.74792 ,   0.021777 ,43.17076  ,-145.1856 ,       11.99976  ,        13.25483  ,10.88718
1241 ,69.1664  ,11.22299  , 39.11016 ,   0.02085  ,541.3548  ,333.2899  ,       12.98187  ,        14.55541  ,11.76431
1242 ,71.03337 ,14.02231  , 39.41794 ,   0.026059 ,-113.6844 ,-140.2156 ,       12.81528  ,        14.39631  ,11.58881
1243 ,64.78398 , 9.747284 , 40.25468 ,   0.021823 ,43.84855  ,131.1326  ,       12.75161  ,        14.20321  ,11.57019
1244 ,66.85404 ,20.37903  , 40.7398  ,   0.026976 ,-84.45597 ,-3.713263 ,       11.18822  ,        12.3      ,10.1412
1245 ,67.32817 ,14.23389  , 41.54109 ,   0.029573 ,254.2386  ,159.375   ,       12.27518  ,        13.85098  ,11.05045
1246 ,73.12292 , 9.506485 , 41.64721 ,   0.027181 ,173.2454  ,-354.9662 ,       14.43771  ,        16.30982  ,13.14882
1247 ,71.80146 ,20.6359   , 42.98987 ,   0.031129 ,88.69121  ,-98.19027 ,       12.61781  ,        14.50994  ,11.30589
1248 ,66.03997 ,15.08732  , 43.24537 ,   0.02415  ,179.3839  ,-64.79333 ,       13.50217  ,        15.34132  ,12.21698
1249 ,66.77961 , 8.984102 , 46.52817 ,   0.142439 ,-128.8734 ,4.161092  ,       17.38071  ,        20.9418   ,15.82567
1250 ,77.73818 ,18.62336  , 47.03597 ,   0.029087 ,-237.0191 ,-648.5796 ,       12.84427  ,        14.44259  ,11.61909
1251 ,68.9888  ,16.50504  , 47.2526  ,   0.096407 ,58.91905  ,-198.8412 ,       11.94763  ,        13.36838  ,10.68652
1252 ,69.9536  ,25.15705  , 47.2566  ,   0.031961 ,-93.40467 ,-49.53728 ,       12.48176  ,        13.99793  ,11.2783
1253 ,73.01734 ,14.68163  , 47.56595 ,   0.141274 ,49.46881  ,-177.3398 ,       17.423    ,        19.85284  ,15.80762
1254 ,65.63439 ,10.52203  , 48.00307 ,   0.027112 ,244.9707  ,32.75807  ,       11.29604  ,        12.73207  ,10.11942
1255 ,64.17798 ,13.18198  , 48.30432 ,   0.084317 ,-39.35999 ,-198.1995 ,       15.61077  ,        18.29362  ,14.17249
1256 ,65.45925 ,21.32756  , 48.41261 ,   0.027863 ,123.1349  ,-226.0684 ,       11.83102  ,        13.27382  ,10.64887
1257 ,75.81753 ,21.39835  , 48.52416 ,   0.022637 ,102.3587  ,-135.3193 ,        9.962639 ,        11.17319  , 8.865517
1258 ,58.6178  ,16.61531  , 48.84903 ,   0.020674 ,214.1191  ,-167.4274 ,        6.654032 ,         7.010673 , 6.125181
1259 ,58.61691 ,16.6148   , 48.90572 ,   0.035261 ,209.7393  ,-194.2851 ,       10.42812  ,        11.35433  , 9.313018
1260 ,65.74709 ,25.98621  , 57.13742 ,   0.02745  ,34.45227  ,-244.5691 ,       12.69614  ,        14.40268  ,11.43845
1261 ,72.19716 ,10.05039  , 57.89559 ,   0.396877 ,-58.97813 ,-82.49711 ,       10.91803  ,        12.34622  , 9.73667
1262 ,68.65672 ,19.10111  , 58.9519  ,   0.032542 ,-194.4349 ,-64.23029 ,       13.99074  ,        16.11907  ,12.64809
1263 ,61.33523 ,22.00832  , 59.47279 ,   0.036097 ,172.2125  ,-130.609  ,        5.756682 ,         6.073628 , 5.269786
1264 ,66.47345 ,12.19572  , 62.38746 ,   0.035116 ,-91.38864 ,-234.4322 ,       15.26869  ,        15.52082  ,14.84867
1265 ,76.86503 ,18.64513  , 62.8252  ,   0.1094   ,534.6739  ,18.44878  ,        4.732457 ,         5.076661 , 4.232596
1266 ,64.32782 , 8.821105 , 68.56166 ,   0.037801 ,133.6391  ,-377.2607 ,       12.23488  ,        14.07007  ,10.94473
1267 ,75.32477 ,22.61536  , 69.88825 ,   0.040276 ,-62.47854 ,-351.0508 ,       13.57176  ,        15.72758  ,12.22342
1268 ,70.73294 ,21.47357  , 71.90406 ,   0.024305 ,37.67979  ,117.7004  ,       10.72708  ,        12.14918  , 9.550857
1269 ,68.39367 ,20.74464  , 73.51474 ,   0.030736 ,454.8641  ,-321.9458 ,       12.89089  ,        14.7069   ,11.61091
1270 ,70.32745 ,20.90038  , 75.68696 ,   0.02414  ,-234.2608 ,-254.3145 ,        7.53582  ,         8.159536 , 6.777121
1271 ,72.71521 ,22.12076  , 79.03867 ,   0.024871 ,628.8284  ,-425.4449 ,       13.3322   ,        15.45527  ,11.98953
1272 ,69.8814  ,16.2584   , 83.99483 ,   0.028533 ,-77.78582 ,-795.2715 ,       13.54909  ,        15.77902  ,12.1865
1273 ,67.25019 ,21.92348  , 89.05461 ,   0.023447 ,-67.01749 ,174.6268  ,        7.704112 ,         8.543143 , 6.8045
1274 ,58.17598 ,17.01496  ,103.5008  ,   0.088199 ,433.183   ,-645.3686 ,       12.17614  ,        14.07321  ,10.8709
1275 ,70.73548 ,18.9532   ,105.4275  ,   0.021029 ,656.647   ,-1116.594 ,        9.004439 ,        10.21048  , 7.909447
1276 ,58.8484  ,11.55936  ,109.1381  ,   0.483333 ,223.1818  ,-631.3035 ,       19.53519  ,        21.54286  ,17.96755
