,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
185,132.85328920795627,11.863702065956744,1.1775701740570803,0.17812453,-11.04012763466936,-2.5289798946477426,18.32361,19.451448,17.298239
186,132.86723116425335,11.824293743634895,1.1683850267716152,0.016892385,-10.523383169197444,-2.3989707883369396,12.6679325,12.921003,12.262112
187,132.8366395258635,11.750680669965403,1.1754835943173385,0.020011293,-10.595106440754252,-3.710534601091105,12.946713,13.253227,12.478689
188,132.82379425742133,11.741530484622633,1.093005141950047,0.035945915,-10.8179584119286,-3.2392425744591975,14.99642,15.492379,14.323536
189,132.86639751586537,11.836630882922345,1.1678549417500705,0.023138467,-11.039031028546573,-2.9722171242857707,14.234067,14.571932,13.729442
190,132.74850835612648,11.735563638581532,1.1325352100806463,0.029325943,-11.312626906544054,-2.9487575639730133,14.423698,14.837489,13.8464575
191,132.77393574800624,11.729701204963089,1.1338053733285154,0.01999107,-10.945386861200628,-2.565819073794166,13.871636,14.22303,13.354555
192,132.75169023487408,11.901338670742376,1.2178936801149374,0.069199294,-10.811361660397562,-3.121586862254224,16.734282,17.431637,15.9367
193,132.86951967073117,11.800595695400723,1.1273424033916668,0.019156292,-11.297816579310112,-3.2824495654134567,13.629351,13.968946,13.118443
194,132.74326731972164,11.898710939284356,1.2833243831265104,0.19101182,-11.203323819014479,-2.7267363852359408,18.508316,19.699139,17.44617
195,132.83930696438577,11.749013052351977,1.0913313159997908,0.46574125,-10.73163835822169,-1.828534915705666,19.807787,21.096216,18.601025
